"trinomial","opencontext_uri","opencontext_mirror_url","tdar_metadata_uri","state_source","link_identified"
"38SU53","http://opencontext.org/subjects/761D1C4B-EB39-4E1E-FB17-2543988F9623","http://opencontext.dainst.org/subjects/761D1C4B-EB39-4E1E-FB17-2543988F9623","http://core.tdar.org/browse/site-name/5089/38su53","South Carolina SHPO","2015-02-20 18:25:00.395665"
"38SU54","http://opencontext.org/subjects/1CE731DD-DD58-4703-A35B-530CC4F5F9FB","http://opencontext.dainst.org/subjects/1CE731DD-DD58-4703-A35B-530CC4F5F9FB","http://core.tdar.org/browse/site-name/5090/38su54","South Carolina SHPO","2015-02-20 18:25:02.753269"
"38SU55","http://opencontext.org/subjects/21E8FC4C-BD5B-461E-4AC2-A21CC9E18AD1","http://opencontext.dainst.org/subjects/21E8FC4C-BD5B-461E-4AC2-A21CC9E18AD1","http://core.tdar.org/browse/site-name/5091/38su55","South Carolina SHPO","2015-02-20 18:25:05.061875"
"38SU56","http://opencontext.org/subjects/BB03E49E-AA6E-4336-0662-584D582329A5","http://opencontext.dainst.org/subjects/BB03E49E-AA6E-4336-0662-584D582329A5","http://core.tdar.org/browse/site-name/5092/38su56","South Carolina SHPO","2015-02-20 18:25:07.29508"
"38SU57","http://opencontext.org/subjects/E7D35A26-A8E4-4D1B-0C04-5DED75E3CB5F","http://opencontext.dainst.org/subjects/E7D35A26-A8E4-4D1B-0C04-5DED75E3CB5F","http://core.tdar.org/browse/site-name/5093/38su57","South Carolina SHPO","2015-02-20 18:25:09.393484"
"38SU58","http://opencontext.org/subjects/FF9E53A8-9E45-44F5-3475-9913682C020B","http://opencontext.dainst.org/subjects/FF9E53A8-9E45-44F5-3475-9913682C020B","http://core.tdar.org/browse/site-name/5094/38su58","South Carolina SHPO","2015-02-20 18:25:11.613688"
"38SU59","http://opencontext.org/subjects/985AC2CC-2569-4819-3D8B-44FEA79E0041","http://opencontext.dainst.org/subjects/985AC2CC-2569-4819-3D8B-44FEA79E0041","http://core.tdar.org/browse/site-name/5095/38su59","South Carolina SHPO","2015-02-20 18:25:13.771492"
"38SU60","http://opencontext.org/subjects/8B2066B0-904E-425C-1932-47E924495846","http://opencontext.dainst.org/subjects/8B2066B0-904E-425C-1932-47E924495846","http://core.tdar.org/browse/site-name/5096/38su60","South Carolina SHPO","2015-02-20 18:25:15.897096"
"38SU61","http://opencontext.org/subjects/3DFA08D0-6A41-4746-4D49-37F5C03735CE","http://opencontext.dainst.org/subjects/3DFA08D0-6A41-4746-4D49-37F5C03735CE","http://core.tdar.org/browse/site-name/5097/38su61","South Carolina SHPO","2015-02-20 18:25:18.0227"
"38SU62","http://opencontext.org/subjects/D100D79F-62CE-4863-7ACD-0BFFC859FD2B","http://opencontext.dainst.org/subjects/D100D79F-62CE-4863-7ACD-0BFFC859FD2B","http://core.tdar.org/browse/site-name/4990/38su62","South Carolina SHPO","2015-02-20 18:25:20.243904"
"38SU63","http://opencontext.org/subjects/B40BCFEF-4212-46C8-685F-5D888E7707DE","http://opencontext.dainst.org/subjects/B40BCFEF-4212-46C8-685F-5D888E7707DE","http://core.tdar.org/browse/site-name/5098/38su63","South Carolina SHPO","2015-02-20 18:25:22.491308"
"38SU68","http://opencontext.org/subjects/35E777F2-07E7-4D9B-CB94-6C3A66BF8DEE","http://opencontext.dainst.org/subjects/35E777F2-07E7-4D9B-CB94-6C3A66BF8DEE","http://core.tdar.org/browse/site-name/5099/38su68","South Carolina SHPO","2015-02-20 18:25:32.919735"
"38SU69","http://opencontext.org/subjects/6EFC4572-E4DF-49A1-57D9-662F3B77882B","http://opencontext.dainst.org/subjects/6EFC4572-E4DF-49A1-57D9-662F3B77882B","http://core.tdar.org/browse/site-name/5100/38su69","South Carolina SHPO","2015-02-20 18:25:35.094139"
"38SU7","http://opencontext.org/subjects/63685554-E7EF-4062-66D3-13B839F0E2D6","http://opencontext.dainst.org/subjects/63685554-E7EF-4062-66D3-13B839F0E2D6","http://core.tdar.org/browse/site-name/5063/38su07","South Carolina SHPO","2015-02-20 18:23:33.695876"
"38SU70","http://opencontext.org/subjects/8CA84816-E1A2-4FED-ADCF-B5A03333F27F","http://opencontext.dainst.org/subjects/8CA84816-E1A2-4FED-ADCF-B5A03333F27F","http://core.tdar.org/browse/site-name/5101/38su70","South Carolina SHPO","2015-02-20 18:25:37.290945"
"38SU71","http://opencontext.org/subjects/5A6953A5-9D7C-48BF-3BC7-819053B1BFEB","http://opencontext.dainst.org/subjects/5A6953A5-9D7C-48BF-3BC7-819053B1BFEB","http://core.tdar.org/browse/site-name/5102/38su71","South Carolina SHPO","2015-02-20 18:25:39.400949"
"38SU72","http://opencontext.org/subjects/A5E2D99D-5F5A-48CE-04DE-EE24E0721F82","http://opencontext.dainst.org/subjects/A5E2D99D-5F5A-48CE-04DE-EE24E0721F82","http://core.tdar.org/browse/site-name/5103/38su72","South Carolina SHPO","2015-02-20 18:25:41.518953"
"38SU73","http://opencontext.org/subjects/DF6529F9-E860-45CB-77D8-BC395B783086","http://opencontext.dainst.org/subjects/DF6529F9-E860-45CB-77D8-BC395B783086","http://core.tdar.org/browse/site-name/5104/38su73","South Carolina SHPO","2015-02-20 18:25:43.725558"
"38SU74","http://opencontext.org/subjects/6CD985AC-B96A-4D13-9906-F58956D56CD6","http://opencontext.dainst.org/subjects/6CD985AC-B96A-4D13-9906-F58956D56CD6","http://core.tdar.org/browse/site-name/5105/38su74","South Carolina SHPO","2015-02-20 18:25:45.807564"
"38SU75","http://opencontext.org/subjects/6687BA55-D796-41C2-BB26-C30DC0CA7902","http://opencontext.dainst.org/subjects/6687BA55-D796-41C2-BB26-C30DC0CA7902","http://core.tdar.org/browse/site-name/5106/38su75","South Carolina SHPO","2015-02-20 18:25:48.02357"
"38SU76","http://opencontext.org/subjects/D12313C9-B806-455E-8625-2122828C54DF","http://opencontext.dainst.org/subjects/D12313C9-B806-455E-8625-2122828C54DF","http://core.tdar.org/browse/site-name/5107/38su76","South Carolina SHPO","2015-02-20 18:25:50.203979"
"38SU77","http://opencontext.org/subjects/0D5B5E0F-3CD1-4B67-862E-1E8112C66D9F","http://opencontext.dainst.org/subjects/0D5B5E0F-3CD1-4B67-862E-1E8112C66D9F","http://core.tdar.org/browse/site-name/5108/38su77","South Carolina SHPO","2015-02-20 18:25:52.338583"
"38SU78","http://opencontext.org/subjects/881BD8A9-DAA5-4826-C12F-96B5A4F2B206","http://opencontext.dainst.org/subjects/881BD8A9-DAA5-4826-C12F-96B5A4F2B206","http://core.tdar.org/browse/site-name/5109/38su78","South Carolina SHPO","2015-02-20 18:25:54.47799"
"38SU79","http://opencontext.org/subjects/DE481F0F-7C06-48F3-1626-89611C662279","http://opencontext.dainst.org/subjects/DE481F0F-7C06-48F3-1626-89611C662279","http://core.tdar.org/browse/site-name/5110/38su79","South Carolina SHPO","2015-02-20 18:25:56.559794"
"38SU83","http://opencontext.org/subjects/873A389C-AD6E-4A58-7572-5E54845BC5DB","http://opencontext.dainst.org/subjects/873A389C-AD6E-4A58-7572-5E54845BC5DB","http://core.tdar.org/browse/site-name/9044/38su83","South Carolina SHPO","2015-02-20 18:26:05.07981"
"38SU85","http://opencontext.org/subjects/F3BE814E-EC66-40D3-A87D-2C6E5A50251C","http://opencontext.dainst.org/subjects/F3BE814E-EC66-40D3-A87D-2C6E5A50251C","http://core.tdar.org/browse/site-name/5111/38su85","South Carolina SHPO","2015-02-20 18:26:09.38362"
"38SU87","http://opencontext.org/subjects/EE8EDD76-AE26-4E87-ED05-B5DF6442E770","http://opencontext.dainst.org/subjects/EE8EDD76-AE26-4E87-ED05-B5DF6442E770","http://core.tdar.org/browse/site-name/5112/38su87","South Carolina SHPO","2015-02-20 18:26:13.436028"
"38SU91","http://opencontext.org/subjects/FE7517D9-C77F-42E0-2784-1CC4EAE548A6","http://opencontext.dainst.org/subjects/FE7517D9-C77F-42E0-2784-1CC4EAE548A6","http://core.tdar.org/browse/site-name/5113/38su91","South Carolina SHPO","2015-02-20 18:26:15.518034"
"38SU92","http://opencontext.org/subjects/6B200C3A-142B-492F-1BFC-175329F1BF0D","http://opencontext.dainst.org/subjects/6B200C3A-142B-492F-1BFC-175329F1BF0D","http://core.tdar.org/browse/site-name/5114/38su92","South Carolina SHPO","2015-02-20 18:26:17.921042"
"38UN989","http://opencontext.org/subjects/1F55DE23-AB5C-4364-DB3A-8BE59935B6EF","http://opencontext.dainst.org/subjects/1F55DE23-AB5C-4364-DB3A-8BE59935B6EF","http://core.tdar.org/browse/site-name/5132/38un989","South Carolina SHPO","2015-02-20 18:55:44.519733"
"38YK357","http://opencontext.org/subjects/5A129CCE-4B31-4BEC-D65E-CFEBB7B28BA4","http://opencontext.dainst.org/subjects/5A129CCE-4B31-4BEC-D65E-CFEBB7B28BA4","http://core.tdar.org/browse/site-name/5034/38yk357","South Carolina SHPO","2015-02-20 19:09:50.609618"
"38YK358","http://opencontext.org/subjects/A1C7C2DF-9291-4512-CD89-5FF7BCEBE04D","http://opencontext.dainst.org/subjects/A1C7C2DF-9291-4512-CD89-5FF7BCEBE04D","http://core.tdar.org/browse/site-name/5035/38yk358","South Carolina SHPO","2015-02-20 19:09:51.98442"
"44CE1","http://opencontext.org/subjects/B1129632-F86E-4738-1B73-79B6C99E486A","http://opencontext.dainst.org/subjects/B1129632-F86E-4738-1B73-79B6C99E486A","http://core.tdar.org/browse/site-name/10119/44ce0001","Virginia Site Files","2015-02-20 22:13:48.762008"
"44CE1","http://opencontext.org/subjects/B1129632-F86E-4738-1B73-79B6C99E486A","http://opencontext.dainst.org/subjects/B1129632-F86E-4738-1B73-79B6C99E486A","http://core.tdar.org/browse/site-name/10120/44ce001","Virginia Site Files","2015-02-20 22:13:48.762008"
"44CE102","http://opencontext.org/subjects/2A8CC1F1-AF99-4B19-D3F8-8CE49E247420","http://opencontext.dainst.org/subjects/2A8CC1F1-AF99-4B19-D3F8-8CE49E247420","http://core.tdar.org/browse/site-name/10256/44ce0102","Virginia Site Files","2015-02-20 22:17:23.141102"
"44CE110","http://opencontext.org/subjects/E8D71D5B-25F5-4EF9-6CD4-30CA34D16302","http://opencontext.dainst.org/subjects/E8D71D5B-25F5-4EF9-6CD4-30CA34D16302","http://core.tdar.org/browse/site-name/9691/44ce110","Virginia Site Files","2015-02-20 22:17:33.620531"
"44CE110","http://opencontext.org/subjects/E8D71D5B-25F5-4EF9-6CD4-30CA34D16302","http://opencontext.dainst.org/subjects/E8D71D5B-25F5-4EF9-6CD4-30CA34D16302","http://core.tdar.org/browse/site-name/10081/44ce0110","Virginia Site Files","2015-02-20 22:17:33.620531"
"44CE115","http://opencontext.org/subjects/09FFFAF1-1EE3-4512-C5F1-A86F5317877A","http://opencontext.dainst.org/subjects/09FFFAF1-1EE3-4512-C5F1-A86F5317877A","http://core.tdar.org/browse/site-name/9993/44ce0115","Virginia Site Files","2015-02-20 22:17:40.161344"
"44CE116","http://opencontext.org/subjects/02B5BEF5-092A-42A0-98B9-619F4A1CCC70","http://opencontext.dainst.org/subjects/02B5BEF5-092A-42A0-98B9-619F4A1CCC70","http://core.tdar.org/browse/site-name/10201/44ce0116","Virginia Site Files","2015-02-20 22:17:41.471152"
"44CE117","http://opencontext.org/subjects/98ECE7C1-E7AF-4D1A-9CD3-92EBEA7177EE","http://opencontext.dainst.org/subjects/98ECE7C1-E7AF-4D1A-9CD3-92EBEA7177EE","http://core.tdar.org/browse/site-name/10208/44ce0117","Virginia Site Files","2015-02-20 22:17:42.803154"
"44CE118","http://opencontext.org/subjects/BA0DBB33-3E8C-467D-F5D9-C45FD5190943","http://opencontext.dainst.org/subjects/BA0DBB33-3E8C-467D-F5D9-C45FD5190943","http://core.tdar.org/browse/site-name/10204/44ce0118","Virginia Site Files","2015-02-20 22:17:44.130557"
"44CE118","http://opencontext.org/subjects/BA0DBB33-3E8C-467D-F5D9-C45FD5190943","http://opencontext.dainst.org/subjects/BA0DBB33-3E8C-467D-F5D9-C45FD5190943","http://core.tdar.org/browse/site-name/9735/44ce118","Virginia Site Files","2015-02-20 22:17:44.130557"
"44CE119","http://opencontext.org/subjects/D6274F89-3EAF-4A79-AB9A-C00E8ADEE03C","http://opencontext.dainst.org/subjects/D6274F89-3EAF-4A79-AB9A-C00E8ADEE03C","http://core.tdar.org/browse/site-name/10206/44ce0119","Virginia Site Files","2015-02-20 22:17:45.49176"
"44CE119","http://opencontext.org/subjects/D6274F89-3EAF-4A79-AB9A-C00E8ADEE03C","http://opencontext.dainst.org/subjects/D6274F89-3EAF-4A79-AB9A-C00E8ADEE03C","http://core.tdar.org/browse/site-name/9734/44ce119","Virginia Site Files","2015-02-20 22:17:45.49176"
"44CE120","http://opencontext.org/subjects/EDFB1BF5-FD0D-4B1F-3358-ADB86C04BA16","http://opencontext.dainst.org/subjects/EDFB1BF5-FD0D-4B1F-3358-ADB86C04BA16","http://core.tdar.org/browse/site-name/9731/44ce120","Virginia Site Files","2015-02-20 22:17:46.840363"
"44CE120","http://opencontext.org/subjects/EDFB1BF5-FD0D-4B1F-3358-ADB86C04BA16","http://opencontext.dainst.org/subjects/EDFB1BF5-FD0D-4B1F-3358-ADB86C04BA16","http://core.tdar.org/browse/site-name/10207/44ce0120","Virginia Site Files","2015-02-20 22:17:46.840363"
"44CE121","http://opencontext.org/subjects/097CC65A-D960-41AB-D504-6096C4A8A143","http://opencontext.dainst.org/subjects/097CC65A-D960-41AB-D504-6096C4A8A143","http://core.tdar.org/browse/site-name/10215/44ce0121","Virginia Site Files","2015-02-20 22:17:48.167365"
"44CE123","http://opencontext.org/subjects/CE56D8FC-EC49-4DD7-4C97-AC0A53BB6443","http://opencontext.dainst.org/subjects/CE56D8FC-EC49-4DD7-4C97-AC0A53BB6443","http://core.tdar.org/browse/site-name/9939/44ce0123","Virginia Site Files","2015-02-20 22:17:50.807171"
"44CE123","http://opencontext.org/subjects/CE56D8FC-EC49-4DD7-4C97-AC0A53BB6443","http://opencontext.dainst.org/subjects/CE56D8FC-EC49-4DD7-4C97-AC0A53BB6443","http://core.tdar.org/browse/site-name/9744/44ce123","Virginia Site Files","2015-02-20 22:17:50.807171"
"44CE124","http://opencontext.org/subjects/FC7A7F34-EFFA-4C1F-1196-4E7EAF40E44B","http://opencontext.dainst.org/subjects/FC7A7F34-EFFA-4C1F-1196-4E7EAF40E44B","http://core.tdar.org/browse/site-name/10205/44ce0124","Virginia Site Files","2015-02-20 22:17:52.156175"
"44CE124","http://opencontext.org/subjects/FC7A7F34-EFFA-4C1F-1196-4E7EAF40E44B","http://opencontext.dainst.org/subjects/FC7A7F34-EFFA-4C1F-1196-4E7EAF40E44B","http://core.tdar.org/browse/site-name/9748/44ce124","Virginia Site Files","2015-02-20 22:17:52.156175"
"44CE125","http://opencontext.org/subjects/3474D5E8-CC0C-45AE-ACCA-1AEFFC84C17F","http://opencontext.dainst.org/subjects/3474D5E8-CC0C-45AE-ACCA-1AEFFC84C17F","http://core.tdar.org/browse/site-name/10209/44ce0125","Virginia Site Files","2015-02-20 22:17:53.453378"
"44CE126","http://opencontext.org/subjects/482765C5-4A74-459A-55D3-FFC19366E7F1","http://opencontext.dainst.org/subjects/482765C5-4A74-459A-55D3-FFC19366E7F1","http://core.tdar.org/browse/site-name/10210/44ce0126","Virginia Site Files","2015-02-20 22:17:54.78038"
"44CE127","http://opencontext.org/subjects/2D2C032E-A146-4CE4-DB0F-F30C01862D2C","http://opencontext.dainst.org/subjects/2D2C032E-A146-4CE4-DB0F-F30C01862D2C","http://core.tdar.org/browse/site-name/10211/44ce0127","Virginia Site Files","2015-02-20 22:17:56.109383"
"44CE128","http://opencontext.org/subjects/CEED4E1C-3199-45DF-DF3F-43C3BC246F4D","http://opencontext.dainst.org/subjects/CEED4E1C-3199-45DF-DF3F-43C3BC246F4D","http://core.tdar.org/browse/site-name/10212/44ce0128","Virginia Site Files","2015-02-20 22:17:57.433786"
"44CE129","http://opencontext.org/subjects/B711FF11-D309-4D07-A4F7-6BE8B7B94D60","http://opencontext.dainst.org/subjects/B711FF11-D309-4D07-A4F7-6BE8B7B94D60","http://core.tdar.org/browse/site-name/10213/44ce0129","Virginia Site Files","2015-02-20 22:17:58.824188"
"44CE130","http://opencontext.org/subjects/C107AB5C-7575-4131-8CB7-21F2FC861379","http://opencontext.dainst.org/subjects/C107AB5C-7575-4131-8CB7-21F2FC861379","http://core.tdar.org/browse/site-name/10214/44ce0130","Virginia Site Files","2015-02-20 22:18:00.154191"
"44CE131","http://opencontext.org/subjects/88AC5324-9571-4A40-2B4D-58282AEADD9E","http://opencontext.dainst.org/subjects/88AC5324-9571-4A40-2B4D-58282AEADD9E","http://core.tdar.org/browse/site-name/10216/44ce0131","Virginia Site Files","2015-02-20 22:18:01.469594"
"44CE132","http://opencontext.org/subjects/B67DBE90-3D94-47EA-4046-1A0880F09692","http://opencontext.dainst.org/subjects/B67DBE90-3D94-47EA-4046-1A0880F09692","http://core.tdar.org/browse/site-name/9799/44ce0132","Virginia Site Files","2015-02-20 22:18:02.780996"
"44CE18","http://opencontext.org/subjects/9690B7E2-60BF-48CB-82FD-DAFDC7D93458","http://opencontext.dainst.org/subjects/9690B7E2-60BF-48CB-82FD-DAFDC7D93458","http://core.tdar.org/browse/site-name/9797/44ce018","Virginia Site Files","2015-02-20 22:14:29.878507"
"44CE18","http://opencontext.org/subjects/9690B7E2-60BF-48CB-82FD-DAFDC7D93458","http://opencontext.dainst.org/subjects/9690B7E2-60BF-48CB-82FD-DAFDC7D93458","http://core.tdar.org/browse/site-name/9807/44ce0018","Virginia Site Files","2015-02-20 22:14:29.878507"
"44CE19","http://opencontext.org/subjects/AC4CD9E2-B9C6-4DB9-A36C-1B4771F60F45","http://opencontext.dainst.org/subjects/AC4CD9E2-B9C6-4DB9-A36C-1B4771F60F45","http://core.tdar.org/browse/site-name/9798/44ce019","Virginia Site Files","2015-02-20 22:14:31.916912"
"44CE19","http://opencontext.org/subjects/AC4CD9E2-B9C6-4DB9-A36C-1B4771F60F45","http://opencontext.dainst.org/subjects/AC4CD9E2-B9C6-4DB9-A36C-1B4771F60F45","http://core.tdar.org/browse/site-name/9808/44ce0019","Virginia Site Files","2015-02-20 22:14:31.916912"
"44CE20","http://opencontext.org/subjects/2BE4C5D3-4098-4817-56B7-DD0FB4A38627","http://opencontext.dainst.org/subjects/2BE4C5D3-4098-4817-56B7-DD0FB4A38627","http://core.tdar.org/browse/site-name/9793/44ce020","Virginia Site Files","2015-02-20 22:14:33.885516"
"44CE20","http://opencontext.org/subjects/2BE4C5D3-4098-4817-56B7-DD0FB4A38627","http://opencontext.dainst.org/subjects/2BE4C5D3-4098-4817-56B7-DD0FB4A38627","http://core.tdar.org/browse/site-name/9809/44ce0020","Virginia Site Files","2015-02-20 22:14:33.885516"
"44CE21","http://opencontext.org/subjects/32D40F9F-EBDA-4643-90A8-7BC4BC97D161","http://opencontext.dainst.org/subjects/32D40F9F-EBDA-4643-90A8-7BC4BC97D161","http://core.tdar.org/browse/site-name/9791/44ce021","Virginia Site Files","2015-02-20 22:14:35.91752"
"44CE21","http://opencontext.org/subjects/32D40F9F-EBDA-4643-90A8-7BC4BC97D161","http://opencontext.dainst.org/subjects/32D40F9F-EBDA-4643-90A8-7BC4BC97D161","http://core.tdar.org/browse/site-name/9810/44ce0021","Virginia Site Files","2015-02-20 22:14:35.91752"
"44CE22","http://opencontext.org/subjects/1FC744F0-5EE6-4874-2A99-B3BECFFCEDE7","http://opencontext.dainst.org/subjects/1FC744F0-5EE6-4874-2A99-B3BECFFCEDE7","http://core.tdar.org/browse/site-name/9788/44ce022","Virginia Site Files","2015-02-20 22:14:37.951524"
"44CE22","http://opencontext.org/subjects/1FC744F0-5EE6-4874-2A99-B3BECFFCEDE7","http://opencontext.dainst.org/subjects/1FC744F0-5EE6-4874-2A99-B3BECFFCEDE7","http://core.tdar.org/browse/site-name/9811/44ce0022","Virginia Site Files","2015-02-20 22:14:37.951524"
"44CE23","http://opencontext.org/subjects/CF45C369-F1D3-408D-D818-BD3AFFCFEDED","http://opencontext.dainst.org/subjects/CF45C369-F1D3-408D-D818-BD3AFFCFEDED","http://core.tdar.org/browse/site-name/9812/44ce0023","Virginia Site Files","2015-02-20 22:14:39.981527"
"44CE23","http://opencontext.org/subjects/CF45C369-F1D3-408D-D818-BD3AFFCFEDED","http://opencontext.dainst.org/subjects/CF45C369-F1D3-408D-D818-BD3AFFCFEDED","http://core.tdar.org/browse/site-name/9786/44ce023","Virginia Site Files","2015-02-20 22:14:39.981527"
"44CE275","http://opencontext.org/subjects/0714E4BC-297F-447D-B63B-0B47937398BD","http://opencontext.dainst.org/subjects/0714E4BC-297F-447D-B63B-0B47937398BD","http://core.tdar.org/browse/site-name/9745/44ce275","Virginia Site Files","2015-02-20 22:21:08.688587"
"44CE275","http://opencontext.org/subjects/0714E4BC-297F-447D-B63B-0B47937398BD","http://opencontext.dainst.org/subjects/0714E4BC-297F-447D-B63B-0B47937398BD","http://core.tdar.org/browse/site-name/10238/44ce0275","Virginia Site Files","2015-02-20 22:21:08.688587"
"44CE276","http://opencontext.org/subjects/E712C468-3226-4985-6A85-F59CD80D776C","http://opencontext.dainst.org/subjects/E712C468-3226-4985-6A85-F59CD80D776C","http://core.tdar.org/browse/site-name/9746/44ce276","Virginia Site Files","2015-02-20 22:21:10.034992"
"44CE276","http://opencontext.org/subjects/E712C468-3226-4985-6A85-F59CD80D776C","http://opencontext.dainst.org/subjects/E712C468-3226-4985-6A85-F59CD80D776C","http://core.tdar.org/browse/site-name/10239/44ce0276","Virginia Site Files","2015-02-20 22:21:10.034992"
